Username,PNC,STATE,TYPE
"user_random,42541@pypl.com",5854128867219,Active,rights4
"user_random,42542@pypl.com",9713998699579,Inactive,rights2
"user_random,42543@pypl.com",7754139796852,Inactive,rights4
"user_random,42544@pypl.com",7541602179250,Active,rights1
"user_random,42545@pypl.com",8117654498351,Active,rights3
"user_random,42546@pypl.com",5301056391002,Inactive,rights4
"user_random,42547@pypl.com",6490864930059,Inactive,rights4
"user_random,42548@pypl.com",8341311852944,Inactive,rights2.2
"user_random,42549@pypl.com",1174292321757,Inactive,rights3
"user_random,42550@pypl.com",5575901764408,Active,rights2.1
"user_random,42551@pypl.com",6672642330076,Inactive,rights2.2
"user_random,42552@pypl.com",8843524006088,Inactive,rights3
"user_random,42553@pypl.com",8249249711166,Active,rights1
"user_random,42554@pypl.com",2717678752760,Inactive,rights1
"user_random,42555@pypl.com",3875271147069,Active,rights2.2
"user_random,42556@pypl.com",9873307927179,Inactive,rights3
"user_random,42557@pypl.com",3780331434866,Active,rights2.1
"user_random,42558@pypl.com",5902544311420,Active,rights2
"user_random,42559@pypl.com",5951409557204,Inactive,rights4
"user_random,42560@pypl.com",1670362292915,Active,rights4
"user_random,42561@pypl.com",9202069193812,Active,rights2
"user_random,42562@pypl.com",7209692550646,Active,rights4
"user_random,42563@pypl.com",5269641570244,Inactive,rights4
"user_random,42564@pypl.com",2420044692021,Active,rights2.2
"user_random,42565@pypl.com",1141096039938,Active,rights2.2
"user_random,42566@pypl.com",7025711737372,Inactive,rights1
"user_random,42567@pypl.com",9347887712973,Inactive,rights3
"user_random,42568@pypl.com",9037318195470,Inactive,rights2
"user_random,42569@pypl.com",4934398998214,Inactive,rights2.1
"user_random,42570@pypl.com",6458582229967,Active,rights2
"user_random,42571@pypl.com",5106361756607,Active,rights2.1
"user_random,42572@pypl.com",5436875179148,Inactive,rights4
"user_random,42573@pypl.com",5845698883793,Inactive,rights1
"user_random,42574@pypl.com",6888012305482,Inactive,rights2.1
"user_random,42575@pypl.com",4438834334746,Inactive,rights2
"user_random,42576@pypl.com",9457666457700,Inactive,rights2.1
"user_random,42577@pypl.com",3778593071404,Active,rights1
"user_random,42578@pypl.com",9724792259110,Inactive,rights2.2
"user_random,42579@pypl.com",2297431623547,Inactive,rights4
"user_random,42580@pypl.com",8804734694080,Active,rights2.1
"user_random,42581@pypl.com",6595801107288,Active,rights2
"user_random,42582@pypl.com",6814843595977,Active,rights3
"user_random,42583@pypl.com",9967356200411,Inactive,rights1
"user_random,42584@pypl.com",9228833883917,Inactive,rights2.2
"user_random,42585@pypl.com",6260304079306,Active,rights2
"user_random,42586@pypl.com",7937473059792,Inactive,rights2.2
"user_random,42587@pypl.com",4020867602210,Active,rights1
"user_random,42588@pypl.com",1831158906249,Inactive,rights2.2
"user_random,42589@pypl.com",2528276717669,Active,rights3
"user_random,42590@pypl.com",6673825339455,Inactive,rights2
"user_random,42591@pypl.com",3096574941891,Inactive,rights3
"user_random,42592@pypl.com",2850778271093,Active,rights2.1
"user_random,42593@pypl.com",2697221788344,Inactive,rights2
"user_random,42594@pypl.com",5929719181569,Inactive,rights2.1
"user_random,42595@pypl.com",4664534086352,Active,rights2
"user_random,42596@pypl.com",1445915636634,Active,rights4
"user_random,42597@pypl.com",9272623724904,Inactive,rights2.1
"user_random,42598@pypl.com",4305396652841,Inactive,rights1
"user_random,42599@pypl.com",4355162795841,Active,rights2.2
"user_random,42600@pypl.com",9686879086339,Active,rights2
"user_random,42601@pypl.com",1916103740039,Inactive,rights3
"user_random,42602@pypl.com",8542214863070,Inactive,rights4
"user_random,42603@pypl.com",3156064771469,Active,rights3
"user_random,42604@pypl.com",8872331745371,Active,rights2.2
"user_random,42605@pypl.com",5363174975780,Inactive,rights1
"user_random,42606@pypl.com",2379033956702,Inactive,rights2.1
"user_random,42607@pypl.com",6300941555121,Active,rights2
"user_random,42608@pypl.com",7278643996617,Active,rights1
"user_random,42609@pypl.com",6344163753676,Inactive,rights3
"user_random,42610@pypl.com",3928686508500,Active,rights1
"user_random,42611@pypl.com",5446519413584,Inactive,rights2
"user_random,42612@pypl.com",3495871012124,Inactive,rights2.2
"user_random,42613@pypl.com",4029979651695,Active,rights4
"user_random,42614@pypl.com",3297475726330,Inactive,rights2
"user_random,42615@pypl.com",8824095110094,Inactive,rights2.1
"user_random,42616@pypl.com",4181402829260,Inactive,rights2.1
"user_random,42617@pypl.com",7226856110964,Inactive,rights2
"user_random,42618@pypl.com",8817621402050,Active,rights4
"user_random,42619@pypl.com",4999648578868,Active,rights2.1
"user_random,42620@pypl.com",7836697694181,Inactive,rights1
"user_random,42621@pypl.com",7288241396991,Inactive,rights3
"user_random,42622@pypl.com",2231314841706,Inactive,rights1
"user_random,42623@pypl.com",6969954123289,Inactive,rights4
"user_random,42624@pypl.com",6500917579878,Inactive,rights4
"user_random,42625@pypl.com",5519988372499,Inactive,rights1
"user_random,42626@pypl.com",2651641522023,Inactive,rights1
"user_random,42627@pypl.com",3180297285771,Active,rights4
"user_random,42628@pypl.com",8637962689497,Inactive,rights2
"user_random,42629@pypl.com",7043901294005,Inactive,rights4
"user_random,42630@pypl.com",9927674870269,Inactive,rights2.2
"user_random,42631@pypl.com",1472241166580,Active,rights2.2
"user_random,42632@pypl.com",8774711624636,Active,rights2.1
"user_random,42633@pypl.com",4402004106722,Active,rights2.1
"user_random,42634@pypl.com",1192571978633,Inactive,rights1
"user_random,42635@pypl.com",3356994986504,Active,rights1
"user_random,42636@pypl.com",8356485526442,Active,rights1
"user_random,42637@pypl.com",6386868548909,Inactive,rights2.1
"user_random,42638@pypl.com",8365029056021,Active,rights1
"user_random,42639@pypl.com",2105103741337,Active,rights2
"user_random,42640@pypl.com",1150156286593,Inactive,rights2.1
"user_random,42641@pypl.com",6150831335840,Inactive,rights1
"user_random,42642@pypl.com",8149144465303,Active,rights3
"user_random,42643@pypl.com",3478708291549,Active,rights2.2
"user_random,42644@pypl.com",1702439140173,Active,rights4
"user_random,42645@pypl.com",1442544502101,Active,rights2.2
"user_random,42646@pypl.com",3782503255430,Inactive,rights2.2
"user_random,42647@pypl.com",6190011819480,Active,rights2
"user_random,42648@pypl.com",3631761275009,Inactive,rights4
"user_random,42649@pypl.com",4053804440385,Inactive,rights4
"user_random,42650@pypl.com",2511115190168,Inactive,rights2.1
"user_random,42651@pypl.com",3214901346199,Active,rights1
"user_random,42652@pypl.com",2163285026233,Inactive,rights2.2
"user_random,42653@pypl.com",4588691389462,Active,rights2
"user_random,42654@pypl.com",7273255423279,Active,rights3
"user_random,42655@pypl.com",3713021594541,Active,rights2.1
"user_random,42656@pypl.com",9912609856469,Inactive,rights3
"user_random,42657@pypl.com",6300571709320,Inactive,rights2.2
"user_random,42658@pypl.com",8909206955333,Active,rights2
"user_random,42659@pypl.com",7053028460713,Inactive,rights4
"user_random,42660@pypl.com",5945959909225,Active,rights2.2
"user_random,42661@pypl.com",1642276850694,Inactive,rights2.2
"user_random,42662@pypl.com",4776429257903,Inactive,rights1
"user_random,42663@pypl.com",3817809007153,Active,rights2
"user_random,42664@pypl.com",6495944992454,Inactive,rights2.2
"user_random,42665@pypl.com",6392629353643,Inactive,rights2
"user_random,42666@pypl.com",5633222189755,Inactive,rights2
"user_random,42667@pypl.com",9151291493841,Active,rights1
"user_random,42668@pypl.com",9225219353035,Inactive,rights3
"user_random,42669@pypl.com",5358209793593,Inactive,rights2.2
"user_random,42670@pypl.com",2167127083416,Inactive,rights3
"user_random,42671@pypl.com",7784316603318,Active,rights2
"user_random,42672@pypl.com",8606632569946,Active,rights2.2
"user_random,42673@pypl.com",3854915057514,Inactive,rights2
"user_random,42674@pypl.com",7703052176044,Inactive,rights2
"user_random,42675@pypl.com",2479025499254,Inactive,rights2
"user_random,42676@pypl.com",6407071626230,Inactive,rights1
"user_random,42677@pypl.com",5906456069486,Active,rights3
"user_random,42678@pypl.com",2847003728548,Inactive,rights3
"user_random,42679@pypl.com",1484855361198,Inactive,rights2.1
"user_random,42680@pypl.com",7204827846255,Inactive,rights2.2
"user_random,42681@pypl.com",5499216191545,Active,rights2.1
"user_random,42682@pypl.com",6803423616513,Inactive,rights2
"user_random,42683@pypl.com",5238305786272,Active,rights2.1
"user_random,42684@pypl.com",9212546091598,Inactive,rights2
"user_random,42685@pypl.com",5383725534746,Active,rights3
"user_random,42686@pypl.com",2572929357625,Active,rights3
"user_random,42687@pypl.com",5704286056215,Active,rights2
"user_random,42688@pypl.com",8753697021497,Inactive,rights4
"user_random,42689@pypl.com",8472001330543,Active,rights2.1
"user_random,42690@pypl.com",5619438014443,Active,rights3
"user_random,42691@pypl.com",4937924105869,Inactive,rights1
"user_random,42692@pypl.com",5929515748679,Active,rights4
"user_random,42693@pypl.com",4337567369613,Inactive,rights2
"user_random,42694@pypl.com",4115496722208,Inactive,rights4
"user_random,42695@pypl.com",5027361362296,Inactive,rights2
"user_random,42696@pypl.com",5905674881326,Inactive,rights3
"user_random,42697@pypl.com",9194425684159,Inactive,rights4
"user_random,42698@pypl.com",5193551126990,Inactive,rights2
"user_random,42699@pypl.com",3990051602362,Active,rights4
"user_random,42700@pypl.com",5063119560770,Inactive,rights2.2
"user_random,42701@pypl.com",5953042564236,Active,rights2.1
"user_random,42702@pypl.com",5203284658136,Active,rights2.2
"user_random,42703@pypl.com",9676855378753,Active,rights4
"user_random,42704@pypl.com",6672794623243,Active,rights2.1
"user_random,42705@pypl.com",3841776400040,Inactive,rights1
"user_random,42706@pypl.com",7457205202980,Active,rights3
"user_random,42707@pypl.com",9806505369176,Inactive,rights2.1
"user_random,42708@pypl.com",6342612650955,Inactive,rights2
"user_random,42709@pypl.com",2588116243818,Inactive,rights1
"user_random,42710@pypl.com",1573205453705,Inactive,rights1
"user_random,42711@pypl.com",8470847100058,Inactive,rights2.1
"user_random,42712@pypl.com",6409074036887,Active,rights4
"user_random,42713@pypl.com",7213654371513,Active,rights2
"user_random,42714@pypl.com",3419062409908,Active,rights2
"user_random,42715@pypl.com",1155373901751,Inactive,rights1
"user_random,42716@pypl.com",8108443346791,Inactive,rights4
"user_random,42717@pypl.com",9800407661538,Inactive,rights2
"user_random,42718@pypl.com",1083543421443,Active,rights1
"user_random,42719@pypl.com",7974549854545,Active,rights2.2
"user_random,42720@pypl.com",3816914858815,Inactive,rights2
"user_random,42721@pypl.com",7385194314162,Inactive,rights1
"user_random,42722@pypl.com",4263357371422,Inactive,rights2
"user_random,42723@pypl.com",2339825358702,Inactive,rights3
"user_random,42724@pypl.com",6042684318713,Inactive,rights3
"user_random,42725@pypl.com",7379812578091,Inactive,rights3
"user_random,42726@pypl.com",4327061774899,Inactive,rights1
"user_random,42727@pypl.com",7293884814775,Active,rights2
"user_random,42728@pypl.com",4349054957890,Inactive,rights2.2
"user_random,42729@pypl.com",8885496487456,Inactive,rights1
"user_random,42730@pypl.com",8558622516676,Active,rights2.2
"user_random,42731@pypl.com",9903792336200,Inactive,rights3
"user_random,42732@pypl.com",9785633421946,Inactive,rights2.1
"user_random,42733@pypl.com",7846505320247,Inactive,rights2
"user_random,42734@pypl.com",9001274919580,Active,rights2
"user_random,42735@pypl.com",2303682142062,Inactive,rights3
"user_random,42736@pypl.com",6714848508551,Inactive,rights3
"user_random,42737@pypl.com",4335303512304,Active,rights4
"user_random,42738@pypl.com",8206743508384,Inactive,rights3
"user_random,42739@pypl.com",2341796519363,Inactive,rights1
"user_random,42740@pypl.com",9736411583616,Active,rights2.2
"user_random,42741@pypl.com",2269412314692,Active,rights1
"user_random,42742@pypl.com",6774015269251,Active,rights2
"user_random,42743@pypl.com",5441878557728,Inactive,rights3
"user_random,42744@pypl.com",5998737520004,Active,rights3
"user_random,42745@pypl.com",6552721090916,Active,rights1
"user_random,42746@pypl.com",9618617198261,Active,rights4
"user_random,42747@pypl.com",6077916487428,Inactive,rights2
"user_random,42748@pypl.com",9334061056905,Active,rights4
"user_random,42749@pypl.com",4330215888027,Active,rights2
"user_random,42750@pypl.com",7449061485664,Active,rights4
"user_random,42751@pypl.com",5659559975016,Active,rights4
"user_random,42752@pypl.com",9049326087413,Inactive,rights2
"user_random,42753@pypl.com",5833845085265,Inactive,rights2.1
"user_random,42754@pypl.com",2834325858166,Inactive,rights3
"user_random,42755@pypl.com",1172935137676,Active,rights2.2
"user_random,42756@pypl.com",4181126933688,Inactive,rights2
"user_random,42757@pypl.com",6021514191957,Active,rights1
"user_random,42758@pypl.com",7315125269497,Active,rights2.2
"user_random,42759@pypl.com",6152522198657,Inactive,rights2
"user_random,42760@pypl.com",5816852708192,Active,rights2.1
"user_random,42761@pypl.com",4100631060767,Active,rights4
"user_random,42762@pypl.com",7452452554292,Active,rights1
"user_random,42763@pypl.com",1818554553310,Active,rights4
"user_random,42764@pypl.com",1825749346896,Active,rights1
"user_random,42765@pypl.com",3669763303760,Active,rights1
"user_random,42766@pypl.com",3023064953190,Active,rights1
"user_random,42767@pypl.com",7255474298046,Inactive,rights1
"user_random,42768@pypl.com",6749531258391,Inactive,rights2.2
"user_random,42769@pypl.com",2400806810458,Inactive,rights2.1
"user_random,42770@pypl.com",6081336033963,Active,rights2
"user_random,42771@pypl.com",7245417655810,Active,rights2.2
"user_random,42772@pypl.com",6764689926997,Inactive,rights1
"user_random,42773@pypl.com",1439791642345,Inactive,rights2.1
"user_random,42774@pypl.com",8339593827456,Inactive,rights4
"user_random,42775@pypl.com",1965125362761,Active,rights2.2
"user_random,42776@pypl.com",1825272967898,Inactive,rights2.2
"user_random,42777@pypl.com",1370222976330,Inactive,rights2.2
"user_random,42778@pypl.com",9918115150406,Active,rights1
"user_random,42779@pypl.com",9426274575579,Inactive,rights1
"user_random,42780@pypl.com",8743132932466,Active,rights2.1
"user_random,42781@pypl.com",3466928919975,Inactive,rights3
"user_random,42782@pypl.com",8808197115903,Active,rights2.2
"user_random,42783@pypl.com",3969631726204,Inactive,rights3
"user_random,42784@pypl.com",9368261009662,Active,rights2.1
"user_random,42785@pypl.com",9798701589207,Active,rights4
"user_random,42786@pypl.com",4959679328102,Active,rights2
"user_random,42787@pypl.com",5690983181065,Active,rights3
"user_random,42788@pypl.com",1265075269902,Inactive,rights2
"user_random,42789@pypl.com",3320441802328,Active,rights2
"user_random,42790@pypl.com",1047129776516,Active,rights2.2
"user_random,42791@pypl.com",7922912312735,Active,rights2.2
"user_random,42792@pypl.com",3802805065885,Active,rights1
"user_random,42793@pypl.com",5791303504126,Active,rights2.1
"user_random,42794@pypl.com",3283375080448,Inactive,rights3
"user_random,42795@pypl.com",1271911113049,Active,rights1
